age,workclass,education,marital-status,occupation,gender,hours-per-week,experience
54,5,11,2,12,1,55,38
54,3,8,2,2,1,40,39
38,3,8,4,6,1,40,23
22,3,8,2,12,0,38,7
43,3,8,2,6,1,40,28
19,2,8,4,8,0,30,4
30,3,6,2,13,1,40,11
31,2,3,0,8,0,40,20
42,3,8,5,2,1,40,27
48,3,11,2,6,1,40,32
56,3,11,2,14,1,35,40
21,1,11,4,0,1,36,5
45,3,6,2,2,1,40,26
37,3,10,2,3,1,40,16
38,1,6,2,10,1,30,19
34,3,11,2,12,1,50,18
29,3,8,0,11,1,40,14
24,3,8,2,6,1,40,9
35,3,4,4,6,1,55,17
39,5,0,2,14,1,70,27
57,3,5,4,7,0,40,40
35,4,6,2,12,1,50,16
60,3,8,2,5,1,32,45
19,2,11,4,8,0,40,3
54,3,8,2,6,1,40,39
53,5,6,2,2,1,40,34
23,3,11,4,3,0,40,7
57,5,11,2,3,1,48,41
27,5,0,4,12,0,48,15
25,3,8,4,3,1,40,10
38,3,8,2,2,1,40,23
48,3,11,2,12,1,60,32
24,3,8,4,0,0,45,9
67,4,11,2,12,1,40,51
20,3,8,4,7,1,35,5
38,3,7,2,10,1,40,16
20,5,11,4,4,1,40,4
57,3,0,5,3,1,55,45
34,0,6,4,3,1,44,15
34,3,8,5,2,1,49,19
40,3,8,2,6,0,40,25
19,1,1,4,5,1,35,6
35,3,11,2,11,1,56,19
21,3,8,4,12,0,40,6
59,1,1,2,7,1,40,46
53,3,11,2,14,1,40,37
41,5,5,2,7,0,40,24
59,3,8,2,14,1,55,44
21,2,11,4,8,0,35,5
24,3,2,4,6,1,40,10
49,3,10,2,12,1,40,28
19,3,8,4,0,1,50,4
50,3,8,0,7,0,40,35
39,3,4,2,2,1,60,21
25,3,8,2,7,0,40,10
30,3,11,4,3,1,40,14
49,3,9,2,3,1,80,29
40,5,11,2,2,1,45,24
38,3,0,2,7,1,40,26
25,3,1,2,2,1,40,12
51,6,8,0,3,1,37,36
23,1,6,4,0,0,40,4
60,5,3,2,3,1,67,49
44,3,8,0,12,1,60,29
53,5,10,0,10,1,60,32
66,5,6,2,10,1,20,47
18,2,8,4,8,0,45,3
44,1,5,0,6,1,40,27
38,3,8,2,6,1,40,23
30,3,6,2,0,1,40,11
36,3,8,4,6,1,42,21
38,1,11,2,0,1,40,22
31,0,6,4,3,0,45,12
26,3,1,4,14,0,35,13
23,3,11,4,7,1,25,7
58,6,6,2,0,0,40,39
44,5,6,2,3,1,40,25
59,4,10,2,10,1,40,38
36,1,11,2,3,1,40,20
42,3,11,0,7,0,52,26
17,3,1,4,12,0,20,4
59,1,0,6,10,0,15,47
22,3,11,4,4,1,40,6
40,3,6,2,12,1,45,21
36,3,6,4,10,1,40,17
19,2,8,4,8,0,15,4
49,3,8,2,0,0,25,34
18,2,11,4,8,1,40,2
38,5,8,5,3,1,25,23
48,3,8,2,2,1,40,33
53,2,8,2,8,1,40,38
33,3,4,2,12,1,46,15
34,5,5,6,3,0,40,17
41,0,9,2,10,1,50,21
20,2,4,4,8,0,20,2
58,1,8,6,7,1,40,43
52,3,0,0,14,1,40,40
45,1,11,2,10,1,47,29
48,3,8,2,6,1,40,33
40,0,6,2,2,1,40,21
29,3,6,2,12,1,45,10
33,3,5,2,13,1,10,16
51,2,8,2,8,1,24,36
48,3,8,2,13,1,48,33
36,5,6,2,3,0,40,17
31,3,11,0,6,0,35,15
41,5,11,2,2,1,50,25
29,0,6,4,10,1,40,10
20,3,11,4,2,1,40,4
53,0,6,2,3,1,40,34
37,3,8,0,12,0,40,22
28,3,6,2,7,0,35,9
27,3,6,4,12,0,40,8
23,3,11,4,0,0,40,7
25,3,5,2,13,1,56,8
63,3,11,2,10,1,38,47
65,5,11,2,12,1,18,49
32,3,8,0,7,1,40,17
40,3,8,2,2,1,40,25
67,3,8,6,0,0,40,52
35,3,8,2,7,0,40,20
24,1,9,4,10,0,40,4
53,6,7,2,10,1,50,31
37,4,9,0,10,1,40,17
44,6,11,5,13,0,40,28
25,2,1,0,8,0,40,12
17,3,1,4,12,0,20,4
47,3,5,2,3,1,60,30
62,0,0,2,5,1,40,50
39,3,4,0,10,1,60,21
18,2,1,4,8,1,30,5
32,6,11,0,10,0,40,16
25,3,6,2,10,0,40,6
30,3,8,2,3,1,65,15
47,3,9,2,3,1,50,27
40,3,0,0,2,1,40,28
38,3,8,2,3,1,40,23
41,6,9,2,10,1,40,21
21,3,11,4,12,1,20,5
32,6,4,2,10,1,48,14
42,3,5,0,10,1,40,25
23,3,0,4,5,1,40,11
18,3,8,4,12,0,33,3
37,3,11,4,12,1,50,21
53,6,4,0,0,0,40,35
50,3,8,2,10,1,84,35
64,3,8,6,0,0,40,49
55,3,9,2,10,1,60,35
63,3,6,2,12,1,40,44
53,3,11,0,0,0,45,37
18,3,1,4,0,1,40,5
33,3,1,2,2,1,40,20
62,3,1,6,5,0,40,49
56,3,9,2,10,1,48,36
58,6,9,2,0,1,43,38
33,3,0,5,12,0,38,21
58,3,8,2,14,1,45,43
44,3,6,2,2,1,50,25
28,3,8,4,2,1,35,13
28,3,8,4,0,1,40,13
43,3,6,2,2,1,45,24
51,3,8,2,0,0,40,36
23,3,11,4,10,1,52,7
48,5,8,5,7,0,45,33
45,4,6,2,3,1,48,26
48,3,0,2,14,1,70,36
37,6,8,0,7,0,16,22
34,3,9,2,0,1,50,14
63,5,11,2,12,1,60,47
29,3,8,4,13,1,40,14
33,3,3,2,6,1,40,22
30,3,3,0,4,1,30,19
35,3,11,2,3,1,40,19
54,4,6,2,12,1,40,35
26,3,9,4,3,1,50,6
39,3,8,4,2,1,54,24
34,6,8,5,7,0,40,19
55,3,6,2,6,1,40,36
33,5,5,2,4,1,76,16
27,3,0,4,7,0,38,15
53,3,3,2,5,1,41,42
43,3,11,4,0,0,40,27
22,3,8,4,3,1,40,7
52,3,6,0,13,0,50,33
55,5,6,2,12,1,65,36
39,3,8,2,13,1,40,24
29,3,6,2,3,1,40,10
41,5,8,2,14,1,50,26
61,3,8,6,14,0,40,46
71,0,0,2,0,1,40,59
20,3,11,4,6,1,35,4
33,3,6,4,10,0,40,14
52,3,8,2,0,1,40,37
40,3,11,2,2,1,40,24
26,2,8,2,8,1,40,11
31,1,10,2,10,1,99,10
42,3,6,2,3,1,50,23
63,3,8,2,12,1,21,48
53,3,1,2,2,1,45,40
34,6,0,2,2,1,40,22
48,3,11,5,2,1,40,32
67,2,6,2,8,1,20,48
49,3,8,0,7,0,24,34
28,1,6,4,10,0,55,9
51,2,11,2,8,1,40,35
44,3,10,2,10,1,60,23
27,3,8,2,14,1,40,12
27,5,6,4,2,1,35,8
38,5,11,2,2,1,36,22
24,3,6,4,3,1,40,5
29,3,11,4,5,1,48,13
39,3,8,0,12,0,40,24
50,3,9,2,2,1,40,30
42,3,8,2,2,1,42,27
63,2,8,6,8,0,7,48
44,6,9,4,3,0,40,24
58,3,8,0,12,1,40,43
25,3,11,4,0,0,50,9
23,3,11,4,7,0,35,7
20,3,11,4,12,1,40,4
46,5,11,2,12,1,45,30
21,3,8,4,12,0,35,6
63,3,0,5,7,0,40,51
38,3,4,2,2,1,40,20
27,3,11,2,14,1,55,11
41,3,9,2,7,0,50,21
43,3,6,2,3,1,50,24
39,6,6,0,3,1,40,20
56,4,10,2,10,1,45,35
44,6,7,2,10,1,60,22
24,3,11,4,14,1,40,8
49,3,4,0,0,0,40,31
38,3,5,2,7,1,70,21
36,5,8,0,12,1,35,21
27,6,7,3,13,1,20,5
50,3,8,0,0,0,40,35
46,3,11,4,6,0,52,30
41,1,6,5,10,0,10,22
45,2,1,0,8,0,16,32
46,3,2,2,2,1,40,32
65,2,8,2,8,1,48,50
44,3,10,2,10,1,50,23
35,3,11,0,13,1,50,19
44,5,4,0,3,0,45,26
51,3,8,2,12,1,50,36
32,3,8,4,0,0,35,17
22,3,11,4,0,0,30,6
58,2,0,6,8,0,40,46
47,3,8,0,3,0,40,32
32,3,2,4,14,1,40,18
64,0,11,6,3,0,25,48
44,3,9,0,10,0,25,24
59,3,6,6,3,1,40,40
34,3,8,2,7,0,35,19
54,3,6,0,10,1,40,35
33,3,11,0,7,0,30,17
31,3,11,2,0,1,40,15
30,6,8,2,0,1,40,15
18,3,1,4,5,1,17,5
56,5,10,2,10,1,55,35
24,3,8,4,0,0,40,9
23,3,11,4,3,1,40,7
51,3,1,0,6,1,40,38
24,3,6,4,10,1,20,5
39,0,8,4,5,1,40,24
49,5,8,2,7,1,40,34
22,2,8,4,8,1,40,7
42,6,9,4,10,1,45,22
51,1,9,5,10,1,39,31
20,3,11,4,12,0,24,4
49,3,0,4,6,0,40,37
31,3,10,2,10,1,50,10
41,3,11,4,12,1,40,25
35,3,8,2,3,1,60,20
20,2,11,4,8,1,30,4
35,3,5,2,2,1,42,18
46,3,9,0,3,0,8,26
35,3,8,0,6,0,60,20
21,3,11,4,13,1,20,5
45,3,2,0,2,1,40,31
37,1,4,2,2,1,40,19
45,4,4,0,3,0,40,27
18,3,0,4,7,1,24,6
53,5,11,2,10,1,45,37
24,1,6,4,10,0,40,5
35,3,8,2,0,1,40,20
28,3,8,2,7,1,40,13
50,3,8,2,12,1,56,35
38,3,8,0,0,0,50,23
34,1,8,0,2,1,40,19
53,3,11,2,14,1,32,37
46,3,4,2,12,1,45,28
50,3,11,0,12,1,45,34
45,3,11,5,7,0,40,29
29,3,5,4,12,1,23,12
41,3,6,2,2,1,40,22
43,5,6,2,3,1,50,24
29,3,11,2,2,1,56,13
53,3,11,2,3,1,45,37
24,3,8,4,7,0,40,9
35,3,8,2,14,1,40,20
25,3,11,4,5,1,30,9
43,1,5,2,11,1,56,26
38,3,0,3,7,1,45,26
37,3,6,4,10,1,40,18
48,3,8,2,5,1,35,33
27,5,8,2,10,1,50,12
45,3,6,2,12,1,40,26
41,3,9,6,10,0,38,21
33,2,6,2,8,0,60,14
42,3,3,0,7,0,40,31
29,3,6,4,12,0,50,10
29,3,8,3,14,1,49,14
71,4,6,2,10,1,30,52
29,0,0,5,3,0,40,17
23,6,6,4,0,1,16,4
28,3,6,4,12,1,2,9
55,3,6,2,10,1,40,36
47,6,6,2,10,0,40,28
21,2,11,4,8,0,40,5
33,3,8,5,5,0,40,18
35,1,2,2,4,1,40,21
42,4,6,2,0,0,45,23
33,3,8,3,0,1,40,18
30,3,9,4,3,1,40,10
37,3,11,2,2,1,40,21
19,2,8,4,8,1,25,4
21,2,11,4,8,1,40,5
46,5,11,2,10,1,35,30
42,3,8,2,14,1,40,27
28,3,9,4,3,1,58,8
36,3,8,2,0,1,40,21
39,3,8,4,0,0,40,24
27,3,8,4,13,1,40,12
57,3,8,2,0,0,38,42
50,3,8,0,9,0,12,35
63,3,11,2,3,1,40,47
44,3,11,0,12,1,50,28
38,3,0,2,2,1,40,26
30,5,11,4,12,1,40,14
20,3,11,4,0,0,25,4
44,5,10,2,10,1,50,23
24,3,8,4,6,1,40,9
26,3,11,4,14,1,40,10
42,5,11,2,4,1,70,26
54,3,8,2,2,1,40,39
45,6,11,0,0,0,45,29
30,0,6,4,10,1,40,11
36,3,11,2,2,1,40,20
19,3,3,4,7,0,50,8
22,3,4,4,0,0,40,4
65,0,8,6,0,0,40,50
52,2,0,0,8,1,25,40
36,5,8,2,12,1,30,21
22,3,8,4,0,0,40,7
28,3,5,2,2,1,50,11
30,6,6,2,3,1,40,11
47,3,11,2,3,1,55,31
29,3,11,4,3,0,40,13
36,3,8,2,6,1,40,21
30,3,6,0,12,0,40,11
52,3,9,2,3,0,60,32
62,3,8,0,3,0,40,47
42,3,9,2,2,1,55,22
33,3,8,2,14,1,40,18
17,3,1,4,12,0,26,4
54,3,8,4,0,0,40,39
41,3,8,4,6,1,40,26
45,6,9,0,10,0,45,25
37,6,11,4,10,0,15,21
21,3,8,4,5,0,34,6
29,3,6,0,13,0,40,10
18,6,8,4,0,1,40,3
18,2,1,4,8,0,20,5
62,3,8,2,11,1,40,47
19,3,11,4,2,0,20,3
58,1,6,0,10,0,40,39
34,3,11,2,0,1,50,18
62,3,1,4,6,1,50,49
23,3,11,2,0,1,12,7
37,3,6,3,3,1,50,18
42,3,4,4,0,1,46,24
21,3,1,4,7,1,40,8
41,3,6,0,3,0,40,22
27,3,1,4,5,1,40,14
37,3,6,2,3,1,40,18
40,3,8,2,6,1,45,25
29,3,11,4,7,0,40,13
33,3,9,2,3,1,50,13
53,3,8,0,6,0,40,38
64,3,5,0,13,0,40,47
60,3,11,2,2,1,48,44
47,3,1,4,5,1,40,34
45,6,9,2,3,1,40,25
33,3,5,2,13,1,40,16
29,3,6,2,10,1,45,10
19,3,8,4,7,1,35,4
26,3,6,4,10,1,40,7
42,3,4,0,10,0,40,24
38,5,6,2,13,1,50,19
34,3,0,4,4,1,40,22
20,2,11,4,8,1,30,4
38,3,6,2,12,0,8,19
52,6,11,2,10,1,40,36
32,3,11,2,2,1,40,16
67,3,7,0,3,1,60,45
26,3,9,4,10,0,40,6
58,3,9,2,3,1,60,38
48,3,5,2,0,1,40,31
25,3,6,4,10,1,40,6
25,3,6,4,10,1,48,6
25,3,11,4,5,1,50,9
18,3,8,4,5,1,12,3
36,3,8,2,12,1,60,21
45,5,1,2,2,1,50,32
34,3,8,4,2,1,40,19
68,4,6,2,12,1,40,49
37,3,11,4,3,1,50,21
21,3,11,4,3,1,15,5
49,3,11,2,10,1,40,33
39,1,9,4,10,0,50,19
41,3,7,2,3,0,40,19
35,3,9,2,3,1,50,15
29,1,11,2,7,1,40,13
29,2,3,5,8,0,40,18
54,1,6,2,10,1,40,35
32,5,6,4,12,1,45,13
18,3,1,4,7,1,30,5
30,3,11,2,0,1,40,14
66,2,0,2,8,1,15,54
23,1,8,4,0,0,40,8
36,3,8,2,6,1,50,21
34,3,11,2,10,1,45,18
39,5,5,2,4,1,60,22
26,1,0,4,5,1,40,14
28,3,11,4,3,0,40,12
51,3,11,2,0,0,40,35
33,1,11,2,11,1,50,17
44,2,1,0,8,0,40,31
34,3,6,2,10,1,40,15
33,5,10,2,10,1,50,12
28,3,9,2,12,1,60,8
55,3,3,2,5,1,4,44
30,3,5,4,6,1,45,13
45,3,8,3,2,1,40,30
46,3,5,2,2,1,40,29
17,3,1,4,0,0,7,4
40,3,1,2,6,1,40,27
44,1,9,0,10,0,50,24
56,3,8,2,12,1,40,41
69,4,4,2,12,1,40,51
47,1,1,0,7,1,40,34
33,3,1,2,14,1,40,20
25,6,6,4,10,1,20,6
65,2,6,2,8,1,30,46
24,3,5,4,10,0,40,7
48,0,6,6,10,0,40,29
36,3,8,2,12,1,40,21
34,3,10,4,10,0,40,13
28,3,8,2,14,1,40,13
65,3,11,2,3,1,40,49
66,5,11,2,14,1,60,50
40,3,11,4,2,1,30,24
66,3,11,2,12,1,40,50
34,3,6,2,12,1,40,15
41,5,9,6,10,0,20,21
43,3,9,2,3,0,50,23
20,3,8,4,14,1,45,5
59,3,9,2,10,0,10,39
48,3,8,2,6,1,40,33
45,6,5,2,10,1,40,28
28,3,8,2,2,1,48,13
43,3,6,5,0,0,35,24
18,3,11,4,7,0,15,2
34,2,8,0,8,1,40,19
55,4,7,2,10,1,60,33
21,1,8,4,7,1,40,6
47,3,6,2,2,1,40,28
45,3,4,4,3,0,40,27
61,3,8,0,7,0,40,46
23,3,0,4,2,1,40,11
44,6,9,5,10,0,40,24
45,3,8,2,3,0,50,30
35,6,6,4,0,0,40,16
17,2,0,4,8,0,15,5
49,3,6,2,3,1,50,30
40,3,6,2,11,1,40,21
28,5,9,4,10,1,40,8
33,4,11,4,3,0,60,17
31,6,5,4,2,1,40,14
38,1,4,4,10,1,40,20
62,3,0,0,12,0,35,50
40,3,8,4,5,1,40,25
61,3,8,0,0,0,40,46
42,0,9,2,0,0,40,22
19,2,11,4,8,1,2,3
32,1,6,2,10,1,45,13
52,3,8,0,14,1,40,37
34,3,8,2,10,1,40,19
37,3,4,4,3,0,50,19
30,3,6,4,3,1,45,11
27,3,5,2,2,1,40,10
25,3,8,4,12,0,35,10
32,3,11,2,14,1,50,16
47,4,6,0,3,0,60,28
43,3,11,4,0,1,38,27
50,1,9,2,10,1,36,30
42,0,4,5,10,0,40,24
31,3,1,4,2,1,30,18
43,3,8,2,14,1,30,28
37,3,8,4,7,0,17,22
58,3,6,0,0,1,40,39
32,3,11,0,12,0,38,16
35,3,9,4,10,0,38,15
40,5,11,2,4,1,60,24
39,5,8,2,7,1,45,24
51,3,9,2,12,1,55,31
42,3,8,2,3,1,50,27
27,3,11,0,12,0,40,11
69,3,8,6,0,0,30,54
74,3,5,6,9,0,40,57
36,3,4,2,3,1,43,18
23,2,11,4,8,0,23,7
38,3,11,2,10,1,40,22
68,3,3,2,2,1,24,57
40,6,10,4,10,0,40,19
23,3,3,2,6,1,40,12
48,3,8,0,3,1,40,33
47,1,9,2,10,1,40,27
55,3,8,6,2,1,51,40
22,6,11,4,0,0,17,6
49,3,8,2,2,1,40,34
51,3,8,6,12,0,40,36
42,4,6,2,3,1,40,23
31,3,6,2,3,1,50,12
67,1,8,2,10,1,24,52
27,2,6,4,8,1,45,8
59,5,9,2,14,1,15,39
66,3,8,6,9,0,25,51
28,3,5,4,3,1,60,11
33,5,11,2,4,1,50,17
44,1,6,4,10,1,55,25
39,3,9,2,10,1,45,19
39,1,6,2,2,1,42,20
46,3,8,0,3,0,38,31
44,5,11,2,2,1,50,28
24,3,8,4,12,1,40,9
48,3,8,4,7,0,42,33
27,3,8,2,5,1,50,12
44,3,11,0,10,1,35,28
30,3,8,4,0,0,35,15
32,0,6,2,10,1,40,13
49,3,9,2,11,1,78,29
24,3,6,4,3,0,60,5
19,3,11,4,0,0,20,3
20,3,11,4,0,0,10,4
25,3,4,4,3,1,45,7
29,3,11,0,6,1,40,13
43,3,11,2,3,1,40,27
35,1,4,2,13,1,40,17
47,1,11,2,11,1,48,31
53,3,8,2,2,1,40,38
27,3,8,2,4,1,40,12
32,3,8,4,0,0,40,17
36,3,8,2,2,1,40,21
41,3,0,2,14,1,70,29
49,5,7,0,10,1,63,27
36,3,8,2,2,1,40,21
62,3,6,2,12,1,28,43
44,3,8,2,2,1,72,29
69,5,6,2,3,1,40,50
22,3,11,4,0,0,40,6
36,3,8,2,2,1,25,21
58,3,8,2,12,1,60,43
32,3,8,2,2,1,40,17
19,2,11,4,8,1,25,3
27,3,11,0,12,0,35,11
19,2,11,4,8,1,28,3
35,3,8,4,2,1,40,20
58,3,6,2,12,1,40,39
18,3,11,4,0,0,20,2
48,5,5,0,13,0,10,31
22,3,0,4,6,1,40,10
39,3,8,0,5,1,40,24
47,5,6,2,12,1,60,28
40,3,5,4,10,0,36,23
35,3,5,2,0,0,40,18
20,2,11,4,8,1,32,4
41,3,11,2,12,1,40,25
27,3,8,4,6,0,35,12
58,3,9,2,3,1,50,38
38,3,11,0,0,0,40,22
40,6,6,0,0,0,40,21
29,3,8,5,9,0,55,14
28,6,5,4,3,0,40,11
35,3,11,4,0,1,40,19
18,3,2,4,6,0,40,4
29,3,6,4,10,0,40,10
25,3,11,4,12,1,40,9
65,3,8,6,0,0,22,50
19,3,1,4,0,0,15,6
37,3,3,5,7,0,25,26
22,3,8,4,7,0,40,7
70,3,6,2,0,1,40,51
21,1,11,4,7,0,32,5
21,3,11,4,6,1,40,5
23,3,11,4,0,0,40,7
46,3,8,2,0,1,40,31
33,6,7,2,10,1,50,11
36,3,6,2,10,1,40,17
42,4,6,2,3,1,60,23
52,3,5,2,12,1,40,35
55,2,8,2,8,0,6,40
60,1,11,6,4,1,40,44
35,3,6,2,2,1,40,16
24,3,8,4,0,0,40,9
37,3,6,2,10,1,55,18
45,1,8,2,11,1,40,30
48,0,9,4,3,1,40,28
22,3,1,2,6,1,42,9
45,3,8,0,14,1,40,30
32,3,8,0,14,1,40,17
35,3,6,4,10,1,40,16
22,3,6,4,10,0,40,3
34,3,3,5,0,0,38,23
25,3,8,4,7,1,45,10
39,3,11,4,4,0,40,23
44,0,8,2,2,1,40,29
48,3,1,2,6,1,40,35
58,3,8,2,0,1,40,43
36,3,11,4,3,0,60,20
53,5,8,6,4,0,55,38
25,5,11,2,4,1,50,9
21,3,6,4,12,0,30,2
51,6,8,6,0,0,40,36
26,1,6,4,10,0,40,7
41,3,5,0,10,0,40,24
23,1,6,4,10,1,40,4
20,3,11,4,3,0,25,4
58,3,6,2,0,1,50,39
21,3,8,4,0,1,25,6
32,3,6,2,10,1,50,13
54,2,7,3,8,1,20,32
62,3,8,2,0,0,40,47
29,2,11,2,8,0,40,13
43,3,5,2,2,1,60,26
20,3,11,4,6,1,60,4
23,3,11,4,0,0,20,7
26,3,6,4,0,0,40,7
33,3,10,2,10,1,60,12
30,3,11,4,2,1,40,14
45,3,8,0,12,0,40,30
39,3,11,4,0,0,40,23
26,3,8,4,5,1,30,11
28,2,11,2,8,1,5,12
20,2,11,4,8,1,40,4
39,3,6,4,0,1,40,20
34,3,6,4,10,1,42,15
33,3,8,4,7,1,50,18
26,3,11,2,3,1,40,10
20,2,11,4,8,0,40,4
40,3,11,2,10,1,40,24
49,3,8,5,5,1,40,34
64,3,8,2,7,1,40,49
65,3,6,0,10,0,35,46
19,3,1,4,7,1,20,6
47,3,11,0,11,0,23,31
24,3,11,4,12,1,20,8
55,4,11,2,3,1,45,39
61,5,8,2,2,1,35,46
47,1,6,2,10,1,50,28
64,3,8,2,7,1,40,49
37,3,8,4,12,1,40,22
21,2,8,4,8,0,40,6
40,2,1,2,8,0,16,27
25,3,8,2,6,1,40,10
41,5,11,2,2,1,55,25
40,6,6,2,10,1,40,21
21,3,5,4,7,0,20,4
54,6,11,2,3,1,40,38
47,3,8,2,10,1,40,32
21,3,11,4,12,0,35,5
32,1,11,2,2,1,40,16
32,3,11,0,0,0,30,16
26,6,6,4,10,0,10,7
23,3,11,5,7,1,40,7
27,3,3,5,2,1,40,16
29,1,11,0,0,0,40,13
43,3,11,2,2,1,40,27
23,2,11,4,8,0,30,7
39,3,4,3,0,1,60,21
22,3,4,4,12,1,30,4
47,3,8,0,12,0,37,32
34,1,8,0,14,1,40,19
35,3,11,0,0,0,45,19
20,3,11,4,12,1,30,4
36,0,8,0,0,0,40,21
52,3,8,2,14,1,99,37
38,4,8,2,3,1,40,23
33,3,8,2,2,1,40,18
18,3,8,4,5,1,35,3
38,3,4,3,0,0,40,20
56,5,11,2,11,1,50,40
30,3,11,2,3,1,45,14
35,6,11,2,6,1,50,19
60,5,8,2,12,1,50,45
18,3,2,4,11,0,45,4
19,3,11,4,12,0,15,3
53,0,8,2,12,1,40,38
18,3,11,4,6,0,20,2
44,3,3,2,2,1,45,33
36,2,11,4,8,0,40,20
40,5,6,2,14,1,70,21
33,3,6,4,10,1,50,14
40,6,11,4,7,1,84,24
20,5,11,4,6,0,40,4
47,3,6,2,12,1,65,28
41,3,8,5,2,1,40,26
47,0,11,2,2,1,40,31
23,3,11,4,7,1,30,7
49,6,11,2,7,1,70,33
37,5,6,2,2,1,50,18
67,3,8,0,2,1,40,52
24,3,8,2,6,1,40,9
39,3,8,2,2,1,50,24
29,3,8,2,6,1,58,14
22,2,1,4,8,0,15,9
26,3,8,4,0,1,40,11
33,5,11,2,7,0,10,17
23,3,8,4,7,1,45,8
37,6,11,6,14,0,40,21
30,3,9,0,10,1,40,10
41,3,8,0,7,0,40,26
23,3,6,4,0,0,40,4
47,0,4,2,3,1,40,29
24,3,8,4,6,0,40,9
39,3,8,5,3,1,70,24
33,3,8,2,2,1,60,18
25,3,8,4,7,0,40,10
40,3,8,5,7,0,40,25
67,3,3,2,14,1,40,56
55,3,8,2,0,0,18,40
69,3,5,6,0,0,40,52
34,3,8,2,13,1,42,19
52,3,10,2,10,1,40,31
22,2,11,2,8,0,30,6
47,3,6,2,5,1,40,28
45,3,5,4,7,0,40,28
23,3,6,4,12,0,40,4
41,5,6,4,3,1,40,22
32,3,6,2,10,1,40,13
57,1,9,2,3,1,60,37
34,3,6,4,5,1,40,15
44,6,5,2,11,1,50,27
46,5,8,2,2,1,48,31
60,3,9,4,3,0,35,40
46,1,9,5,10,0,40,26
32,4,9,4,3,0,52,12
44,1,9,2,3,1,60,24
43,3,8,2,5,1,40,28
48,0,1,0,0,0,42,35
55,3,6,2,14,1,60,36
24,3,6,4,2,1,40,5
65,3,11,0,12,0,20,49
51,4,1,2,2,1,60,38
42,6,6,2,0,1,40,23
36,3,11,2,2,1,40,20
19,3,0,4,7,1,30,7
52,3,8,2,6,1,40,37
28,3,3,4,9,0,35,17
42,3,6,2,3,1,40,23
25,3,8,2,11,1,70,10
53,3,4,2,3,1,45,35
35,3,8,2,0,1,36,20
20,3,8,0,6,1,40,5
38,3,6,4,3,1,40,19
46,3,6,0,3,1,40,27
18,2,1,4,8,1,15,5
58,3,8,2,5,1,40,43
41,3,11,2,0,0,35,25
66,5,8,2,4,1,40,51
38,6,11,0,0,0,40,22
29,3,11,0,7,0,28,13
39,3,11,2,12,1,40,23
44,1,8,2,11,1,40,29
26,1,8,4,5,1,25,11
27,3,6,4,12,1,38,8
29,3,7,4,10,0,80,7
29,3,8,2,14,1,70,14
47,4,11,2,12,1,45,31
62,2,6,2,8,1,60,43
29,1,6,4,10,0,55,10
52,1,8,2,14,1,40,37
27,3,1,4,5,1,40,14
53,2,11,2,8,0,5,37
29,3,4,4,0,1,40,11
62,3,8,2,2,1,40,47
72,3,8,6,9,0,25,57
27,3,8,4,3,1,40,12
38,3,11,2,2,1,55,22
27,3,8,0,2,1,45,12
49,3,9,0,10,1,60,29
56,3,6,2,10,1,40,37
52,4,10,2,10,1,40,31
22,3,8,2,6,0,40,7
37,0,6,2,10,1,40,18
55,3,8,0,6,1,40,40
38,6,11,2,14,1,65,22
45,3,11,4,3,0,50,29
35,3,6,2,3,1,40,16
21,3,11,4,12,1,60,5
54,0,6,2,3,0,45,35
19,3,8,4,12,0,40,4
48,6,9,2,3,1,55,28
41,3,8,2,3,1,40,26
20,3,3,4,7,0,40,9
56,3,1,2,13,0,40,43
49,3,8,0,0,0,40,34
17,2,0,4,8,0,20,5
46,3,8,0,4,1,50,31
39,3,8,0,5,1,40,24
52,2,8,2,8,1,45,37
34,1,1,5,7,0,40,21
65,2,11,6,8,0,14,49
46,3,8,2,2,1,40,31
41,3,8,2,14,1,60,26
48,3,6,4,3,0,35,29
71,3,3,2,11,1,39,60
26,0,6,4,10,1,40,7
47,4,8,2,12,0,40,32
21,2,11,4,8,0,43,5
23,3,8,4,14,1,40,8
65,3,8,6,2,1,55,50
60,3,8,4,0,0,38,45
19,2,8,4,8,0,25,4
35,3,8,4,2,1,40,20
32,3,8,2,2,1,40,17
36,6,8,2,0,1,38,21
41,0,11,2,0,0,40,25
24,1,8,4,7,0,20,9
45,3,8,4,6,0,40,30
48,3,4,2,2,1,48,30
20,3,11,4,0,0,25,4
51,3,11,2,2,1,50,35
24,2,8,4,8,1,60,9
39,1,4,4,13,0,38,21
21,3,11,4,7,0,30,5
49,3,6,2,10,0,3,30
30,3,8,4,11,1,40,15
68,6,9,6,10,0,5,48
30,3,9,2,10,1,50,10
32,5,10,2,10,1,40,11
49,3,8,0,7,1,40,34
24,3,11,0,0,1,50,8
34,3,11,0,10,1,44,18
40,3,6,4,10,0,40,21
23,2,8,4,8,1,32,8
41,3,4,2,10,0,40,23
23,3,8,4,12,0,30,8
48,3,8,0,7,0,16,33
56,4,8,2,3,0,21,41
42,6,7,0,10,0,36,20
37,5,11,2,2,1,40,21
32,3,3,2,7,1,40,21
29,3,6,2,10,1,50,10
58,3,8,2,10,1,40,43
40,3,8,5,7,0,40,25
40,3,9,2,3,1,52,20
33,3,1,4,12,0,34,20
58,3,8,2,7,1,40,43
32,3,8,2,6,1,40,17
22,2,11,4,8,1,8,6
47,3,11,2,2,1,40,31
